9374	32	1
9740	32	1
5592	33	1
6086	33	1
5274	34	1
6006	34	1
7079	34	1
7979	35	1
8171	35	1
1307	36	1
2145	36	1
9360	36	1
8033	37	1
8908	37	1
5266	38	1
6557	38	1
77	39	1
7267	39	1
8603	39	1
6804	40	1
7521	40	1
7725	40	1
8036	40	1
8428	40	1
87	41	1
774	41	1
1309	41	1
2518	41	1
439	42	1
4515	42	1
4794	42	1
4807	42	1
6997	42	1
7090	42	1
7180	42	1
7232	42	1
8474	42	1
4922	43	1
6172	43	1
1184	44	1
1283	44	1
3194	44	1
5150	44	1
6100	44	1
6287	44	1
7643	44	1
8284	44	1
5085	46	1
3991	47	1
7358	47	1
8044	48	1
839	49	1
1005	49	1
1717	49	1
2491	49	1
2597	49	1
3958	49	1
4441	49	1
5468	49	1
7976	50	1
8985	50	1
9233	50	1
2254	51	1
4481	51	1
5207	51	1
361	52	1
1667	52	1
2254	52	1
3860	52	1
4947	52	1
5524	52	1
7867	52	1
9118	52	1
296	53	1
791	53	1
973	53	1
1732	53	1
1981	53	1
2019	53	1
5739	53	1
9788	53	1
3136	54	1
3422	54	1
393	55	1
768	55	1
869	55	1
1689	55	1
2400	55	1
1614	56	1
9028	56	1
8534	57	1
746	58	1
1649	58	1
2568	58	1
2769	58	1
6288	58	1
8566	58	1
9712	58	1
3644	59	1
5250	59	1
7088	59	1
7128	59	1
8829	59	1
9746	59	1
6980	60	1
7103	60	1
3385	61	1
3662	61	1
1483	62	1
3385	62	1
4567	62	1
7180	62	1
8708	62	1
464	63	1
1210	63	1
1399	63	1
2107	63	1
2958	63	1
1618	64	1
1802	64	1
3214	64	1
3440	64	1
3779	64	1
3811	64	1
6056	64	1
6493	64	1
9152	64	1
3826	65	1
5317	65	1
3052	66	1
6833	66	1
9386	66	1
4505	67	1
6449	67	1
7309	67	1
7519	67	1
238	68	1
6529	68	1
7815	68	1
8357	68	1
8862	68	1
9200	68	1
9302	68	1
9585	68	1
9679	68	1
9786	68	1
7721	69	1
8103	69	1
3855	70	1
4079	70	1
4972	70	1
6290	70	1
7316	70	1
7678	70	1
8479	70	1
8690	70	1
565	71	1
1053	71	1
2253	71	1
649	72	1
4216	72	1
6687	72	1
1719	73	1
3488	73	1
7917	73	1
489	74	1
1172	74	1
2764	74	1
2779	74	1
3159	74	1
3661	75	1
9450	75	1
2017	76	1
2979	76	1
3564	76	1
833	77	1
2027	77	1
7083	78	1
5341	79	1
5744	79	1
6212	79	1
9256	79	1
703	80	1
1078	80	1
1208	80	1
124	81	1
8922	81	1
1172	82	1
684	83	1
1435	83	1
3248	83	1
3684	83	1
4311	83	1
4460	83	1
5675	83	1
7400	83	1
7678	83	1
7749	83	1
9499	83	1
4752	84	1
6322	84	1
8023	85	1
8267	85	1
744	86	1
2813	86	1
5061	86	1
6766	87	1
4965	89	1
6055	89	1
190	90	1
3850	91	1
9345	91	1
5292	92	1
8918	92	1
6015	93	1
7137	93	1
6833	94	1
7943	94	1
8452	94	1
8907	94	1
4272	95	1
7762	95	1
499	96	1
2446	96	1
7245	97	1
6034	98	1
7132	98	1
8710	98	1
496	99	1
769	99	1
831	99	1
1516	99	1
3813	99	1
3959	99	1
5378	99	1
5951	99	1
1222	100	1
7988	100	1
9070	100	1
424	101	1
748	101	1
4579	101	1
1507	102	1
1944	102	1
2310	102	1
2956	102	1
4441	102	1
446	103	1
7468	103	1
51	104	1
6051	104	1
8446	104	1
9753	104	1
5052	105	1
6645	105	1
486	106	1
1088	106	1
5143	107	1
1692	108	1
2225	108	1
2795	108	1
2265	109	1
23	110	1
502	111	1
529	111	1
1750	111	1
1364	112	1
4535	112	1
3655	113	1
4774	113	1
3173	114	1
656	116	1
8924	116	1
1323	117	1
2634	117	1
2723	117	1
4072	117	1
7032	119	1
9603	119	1
3346	120	1
8398	120	1
398	121	1
1496	121	1
1913	121	1
2517	121	1
4728	121	1
6195	122	1
6213	122	1
7439	122	1
6757	123	1
6789	123	1
6285	124	1
7833	124	1
8376	124	1
5077	125	1
6040	125	1
1564	126	1
1794	126	1
5189	126	1
2087	127	1
2686	127	1
1419	128	1
3617	129	1
1439	130	1
2438	130	1
1410	131	1
2538	131	1
2892	131	1
4241	131	1
7442	131	1
4491	132	1
5339	133	1
5134	134	1
7839	134	1
299	135	1
5459	135	1
7040	135	1
7152	135	1
7556	135	1
7908	135	1
9499	135	1
3894	136	1
3588	137	1
5533	137	1
5828	137	1
6219	137	1
6709	137	1
6746	137	1
7421	137	1
8389	137	1
9775	137	1
1027	138	1
1280	138	1
2128	138	1
2772	138	1
3073	138	1
3394	138	1
4074	138	1
6202	138	1
7034	138	1
7153	138	1
7231	138	1
7627	138	1
8127	138	1
9714	138	1
577	139	1
378	140	1
6034	140	1
6152	140	1
7435	140	1
8354	140	1
6791	141	1
6792	141	1
2862	142	1
3077	142	1
3546	142	1
3575	142	1
3671	142	1
5434	142	1
5472	142	1
5758	142	1
6459	142	1
6523	142	1
6690	142	1
6731	142	1
8222	142	1
8793	142	1
9323	142	1
1538	143	1
2675	143	1
3452	143	1
3509	143	1
3613	143	1
4258	143	1
4471	143	1
4913	143	1
5405	143	1
5658	143	1
5681	143	1
6414	143	1
6555	143	1
6741	143	1
6903	143	1
7326	143	1
7338	143	1
7498	143	1
8119	143	1
8379	143	1
8406	143	1
8469	143	1
8611	143	1
8638	143	1
8831	143	1
2765	144	1
4010	144	1
3865	145	1
6373	145	1
5568	146	1
435	147	1
3348	147	1
5591	147	1
1913	148	1
5826	148	1
7780	149	1
1828	150	1
3570	150	1
3977	150	1
7167	151	1
8153	151	1
5623	152	1
8306	152	1
7342	153	1
9549	153	1
5480	154	1
7337	154	1
218	155	1
4664	155	1
5245	155	1
5346	155	1
6639	155	1
8113	155	1
8518	155	1
6122	156	1
8677	156	1
4825	157	1
7587	157	1
7835	157	1
7856	157	1
5599	158	1
8332	158	1
8382	158	1
8571	158	1
8619	158	1
8962	158	1
412	159	1
3458	159	1
3946	159	1
4256	159	1
5280	159	1
5359	159	1
5966	159	1
2538	160	1
5545	160	1
3940	161	1
379	162	1
1388	162	1
1571	162	1
1743	162	1
2821	162	1
257	163	1
4610	163	1
4677	163	1
4827	163	1
5279	163	1
5596	163	1
5987	163	1
6755	163	1
7574	163	1
7596	163	1
8128	163	1
8364	163	1
9722	163	1
5008	164	1
5173	164	1
8009	164	1
8698	164	1
9400	164	1
297	166	1
466	166	1
1443	166	1
1453	166	1
2348	166	1
2738	166	1
2880	166	1
3310	166	1
3636	166	1
4154	166	1
4808	166	1
6423	166	1
6733	166	1
7803	166	1
7853	166	1
7934	166	1
8138	166	1
8523	166	1
454	167	1
5184	167	1
5860	167	1
6044	167	1
3508	168	1
5839	168	1
1343	170	1
1046	171	1
1198	171	1
1548	171	1
4434	171	1
4539	172	1
7398	172	1
7826	172	1
5820	173	1
8936	173	1
9485	173	1
445	174	1
1270	174	1
1969	174	1
2685	174	1
2853	174	1
3160	174	1
3164	174	1
3183	174	1
3554	174	1
3597	174	1
3675	174	1
3884	174	1
4309	174	1
6343	174	1
8290	174	1
9323	174	1
9527	174	1
9545	174	1
2768	175	1
3888	175	1
4067	175	1
4928	176	1
5261	176	1
289	177	1
2114	177	1
3926	177	1
4234	177	1
4884	177	1
5003	177	1
6000	177	1
6847	177	1
7329	177	1
7941	177	1
9516	177	1
1733	178	1
3637	178	1
4814	178	1
6768	178	1
6973	178	1
7155	178	1
8184	178	1
8650	178	1
9048	178	1
106	179	1
4643	179	1
5013	179	1
5034	179	1
7896	179	1
8237	179	1
8326	179	1
8450	179	1
8623	179	1
9136	179	1
9451	179	1
9696	179	1
924	180	1
1026	180	1
3889	181	1
5988	181	1
8750	181	1
9490	181	1
5590	182	1
6809	182	1
3947	183	1
5869	183	1
8589	183	1
4698	184	1
6355	184	1
40	185	1
162	185	1
4081	185	1
6197	185	1
6572	185	1
7850	185	1
7885	185	1
7940	185	1
4690	186	1
5599	186	1
5038	187	1
788	188	1
1880	188	1
2681	188	1
8848	188	1
8245	189	1
8536	189	1
7645	190	1
1405	191	1
2094	191	1
3383	191	1
3902	191	1
8029	191	1
8654	191	1
9513	191	1
9639	191	1
3611	192	1
4406	192	1
4656	193	1
4657	193	1
4749	193	1
5712	193	1
6397	193	1
7636	194	1
1644	195	1
7274	195	1
9072	196	1
9648	196	1
5069	197	1
125	198	1
4498	198	1
7433	199	1
7864	199	1
8431	199	1
9465	199	1
9737	199	1
8328	200	1
8575	200	1
9055	200	1
9261	200	1
9628	200	1
9665	200	1
334	201	1
6495	201	1
6973	202	1
7456	202	1
4884	203	1
7210	203	1
8322	204	1
272	205	1
3753	205	1
6890	205	1
7117	205	1
7738	205	1
7745	205	1
8199	205	1
8267	205	1
8689	205	1
9740	205	1
1532	206	1
3618	206	1
3740	206	1
3769	206	1
3830	206	1
5282	206	1
5871	206	1
6200	206	1
6785	206	1
7108	206	1
7464	206	1
8072	206	1
9021	206	1
1953	207	1
2257	207	1
2790	207	1
5199	207	1
1551	208	1
2175	208	1
2569	208	1
4195	208	1
5276	208	1
5705	208	1
5791	208	1
5976	208	1
6042	208	1
6629	208	1
6912	208	1
7855	208	1
8736	208	1
8801	208	1
5791	209	1
5928	209	1
6010	209	1
6150	209	1
6184	209	1
6383	209	1
7088	209	1
7178	209	1
7732	209	1
3269	210	1
4711	210	1
5326	210	1
8092	211	1
8483	211	1
8956	211	1
9660	211	1
327	212	1
328	212	1
612	212	1
1185	212	1
1467	212	1
1623	212	1
1631	212	1
1835	212	1
2077	212	1
2189	212	1
2448	212	1
2513	212	1
2514	212	1
2515	212	1
2516	212	1
3273	212	1
3416	212	1
4398	212	1
5200	212	1
5671	212	1
5672	212	1
5741	212	1
6180	212	1
6317	212	1
6318	212	1
7141	212	1
737	213	1
1248	213	1
1697	213	1
3656	213	1
3737	213	1
3851	213	1
3852	213	1
4567	213	1
5570	213	1
5571	213	1
5973	213	1
7378	213	1
7674	213	1
8198	213	1
8514	213	1
1902	214	1
3473	214	1
3840	214	1
4274	214	1
4805	214	1
4910	214	1
4957	214	1
5754	214	1
5934	214	1
6239	214	1
6767	214	1
731	215	1
743	215	1
763	215	1
929	215	1
1606	215	1
1722	215	1
1926	215	1
2356	215	1
3921	215	1
4262	215	1
4748	215	1
7410	215	1
573	216	1
1642	216	1
2488	216	1
3688	216	1
5156	216	1
5199	216	1
7229	216	1
8311	216	1
8475	216	1
3293	217	1
9010	217	1
5527	218	1
6235	218	1
6418	218	1
503	219	1
697	219	1
1050	219	1
1609	219	1
2442	219	1
2444	219	1
3143	219	1
3660	219	1
3731	219	1
3956	219	1
4999	219	1
5729	219	1
5730	219	1
6058	219	1
7187	219	1
7441	219	1
8552	219	1
9538	219	1
9675	219	1
337	220	1
438	220	1
864	220	1
3267	220	1
3488	220	1
4195	220	1
4286	220	1
4691	220	1
5461	220	1
5768	220	1
5774	220	1
6056	220	1
7377	220	1
7428	220	1
7728	220	1
8395	220	1
3805	221	1
525	222	1
559	222	1
1124	222	1
2984	222	1
3092	222	1
3706	222	1
4004	222	1
4105	222	1
4194	222	1
4280	222	1
5203	222	1
6254	222	1
8906	222	1
8928	222	1
8931	222	1
533	223	1
1708	223	1
2827	223	1
4878	223	1
768	224	1
1912	224	1
2418	224	1
8367	224	1
392	225	1
652	225	1
2010	225	1
6470	225	1
7388	225	1
8301	225	1
1989	226	1
3199	226	1
3290	226	1
3708	226	1
4336	226	1
5399	226	1
5466	226	1
5829	226	1
5978	226	1
6112	226	1
6765	226	1
7197	226	1
7219	226	1
426	227	1
486	227	1
503	227	1
1261	227	1
1452	227	1
1754	227	1
1858	227	1
2111	227	1
3268	227	1
4544	227	1
7677	227	1
9784	227	1
487	228	1
1193	228	1
1487	228	1
2096	228	1
6792	228	1
7646	228	1
2032	229	1
4850	229	1
6474	229	1
7179	229	1
747	230	1
951	230	1
1207	230	1
1783	230	1
2766	230	1
5394	230	1
582	231	1
1273	231	1
1533	231	1
1816	231	1
2789	231	1
3201	231	1
510	232	1
734	232	1
1059	232	1
1889	232	1
2410	232	1
3818	232	1
5165	232	1
6326	232	1
8292	232	1
8477	232	1
467	233	1
1348	233	1
952	234	1
1178	235	1
1423	235	1
1637	235	1
1760	235	1
3025	235	1
3269	235	1
3486	235	1
4335	235	1
5559	235	1
6557	235	1
8224	235	1
523	236	1
587	236	1
1152	236	1
2044	236	1
2992	236	1
5203	236	1
7267	236	1
8483	236	1
855	237	1
1207	237	1
1211	237	1
2416	237	1
3067	237	1
5668	237	1
533	238	1
2570	238	1
4039	238	1
784	239	1
1028	239	1
2176	239	1
2639	239	1
4996	239	1
8683	239	1
784	240	1
1028	240	1
1402	240	1
2176	240	1
2639	240	1
3067	240	1
6313	240	1
3801	241	1
6014	241	1
7755	241	1
3044	242	1
3824	242	1
5656	242	1
464	243	1
1195	243	1
2306	243	1
2974	243	1
3958	243	1
5354	244	1
760	245	1
3860	245	1
4936	245	1
5649	245	1
8283	245	1
3920	246	1
9547	246	1
1298	247	1
2570	247	1
1166	248	1
2608	248	1
1742	249	1
1896	249	1
2163	249	1
323	250	1
691	250	1
1509	250	1
1817	250	1
7172	250	1
8048	250	1
481	251	1
640	251	1
1005	251	1
1132	251	1
1334	251	1
2433	251	1
643	252	1
690	252	1
771	252	1
990	252	1
1034	252	1
1084	252	1
1336	252	1
1517	252	1
1659	252	1
1927	252	1
1936	252	1
2079	252	1
4872	252	1
8393	252	1
467	253	1
641	253	1
1217	253	1
1295	253	1
2220	253	1
2337	253	1
3282	253	1
8027	253	1
9152	253	1
5206	254	1
5688	254	1
872	255	1
1152	255	1
2181	255	1
2754	255	1
5880	255	1
6583	255	1
753	256	1
4130	256	1
4705	256	1
743	257	1
1007	257	1
2519	257	1
980	258	1
1138	258	1
1210	258	1
1583	258	1
1688	258	1
1783	258	1
1916	258	1
563	259	1
1108	259	1
1473	259	1
4697	259	1
8153	259	1
1836	260	1
1878	260	1
2442	261	1
6835	261	1
530	262	1
850	262	1
1268	262	1
4145	263	1
6322	263	1
7025	263	1
7085	263	1
7246	263	1
7462	263	1
7673	263	1
7793	263	1
7794	263	1
9051	263	1
494	264	1
657	264	1
1457	264	1
2017	264	1
4450	264	1
5078	264	1
8901	264	1
505	265	1
1301	265	1
2336	265	1
3958	265	1
1510	266	1
2301	266	1
636	267	1
740	267	1
1199	267	1
2461	267	1
3040	267	1
4416	267	1
759	268	1
1006	268	1
1144	268	1
1196	268	1
1309	268	1
2185	268	1
1002	270	1
2827	270	1
3899	270	1
815	271	1
2204	271	1
2300	271	1
2570	271	1
4416	271	1
6066	271	1
7371	272	1
1888	273	1
505	274	1
878	274	1
1838	274	1
2375	274	1
4727	274	1
4278	275	1
5718	275	1
1694	277	1
1903	278	1
3906	278	1
1390	279	1
1457	279	1
424	280	1
960	280	1
1114	280	1
555	281	1
4007	282	1
7087	283	1
4878	284	1
766	285	1
1665	285	1
489	286	1
2961	286	1
2013	287	1
2278	287	1
6167	287	1
6189	287	1
7092	287	1
7528	287	1
1574	288	1
4332	288	1
1708	289	1
5438	289	1
1885	290	1
1373	291	1
7787	292	1
381	293	1
2319	293	1
2320	293	1
2883	293	1
7069	293	1
742	294	1
2758	294	1
786	297	1
5098	297	1
964	298	1
2339	299	1
6194	299	1
6887	299	1
8226	299	1
9530	299	1
71	300	1
247	300	1
1848	300	1
2009	300	1
2395	300	1
2572	300	1
2609	300	1
2655	300	1
2666	300	1
2677	300	1
2687	300	1
2924	300	1
2962	300	1
3029	300	1
3032	300	1
3189	300	1
3265	300	1
3324	300	1
3374	300	1
3389	300	1
3485	300	1
3513	300	1
3918	300	1
4081	300	1
4486	300	1
4560	300	1
4662	300	1
4819	300	1
4864	300	1
5395	300	1
5456	300	1
5601	300	1
5720	300	1
6169	300	1
7190	300	1
7420	300	1
7517	300	1
7771	300	1
8081	300	1
8366	300	1
9013	300	1
9417	300	1
9480	300	1
9782	300	1
4367	301	1
4874	301	1
7349	301	1
7603	301	1
2703	302	1
5963	302	1
8824	302	1
1354	303	1
968	304	1
1198	304	1
1624	304	1
1827	304	1
5870	304	1
6799	304	1
755	305	1
1990	305	1
2106	305	1
8871	306	1
2632	307	1
9	308	1
3306	308	1
3314	308	1
3719	308	1
4297	308	1
4555	308	1
4575	308	1
4640	308	1
4715	308	1
5037	308	1
5131	308	1
5288	308	1
5416	308	1
5873	308	1
6985	308	1
7283	308	1
7323	308	1
8919	308	1
9280	308	1
9343	308	1
391	309	1
1071	309	1
1037	310	1
1506	310	1
6552	311	1
6777	311	1
8774	311	1
9269	311	1
5711	312	1
7598	312	1
50	313	1
6685	314	1
9281	314	1
2975	315	1
3311	315	1
5783	315	1
5887	316	1
6256	316	1
6401	316	1
6533	316	1
7382	316	1
7631	316	1
8673	316	1
8695	316	1
9285	316	1
9727	316	1
1922	317	1
2496	317	1
2949	317	1
3252	317	1
3448	317	1
3649	317	1
4779	317	1
5723	317	1
6321	317	1
7630	317	1
8458	317	1
8778	317	1
468	318	1
2074	318	1
3749	318	1
4414	318	1
4468	318	1
4503	318	1
4860	318	1
5359	318	1
6076	318	1
7509	318	1
8518	318	1
231	319	1
295	319	1
1223	319	1
1591	319	1
3780	319	1
4040	319	1
4387	319	1
4568	319	1
5498	319	1
6117	319	1
7175	319	1
8934	319	1
3798	320	1
4735	320	1
5537	320	1
6558	320	1
6737	320	1
3713	321	1
3847	321	1
5857	321	1
8713	321	1
830	322	1
1576	322	1
2695	322	1
3055	322	1
3088	322	1
3397	322	1
3459	322	1
3792	322	1
3824	322	1
4275	322	1
4746	322	1
4769	322	1
5989	322	1
6702	322	1
6832	322	1
7287	322	1
7960	322	1
8302	322	1
8385	322	1
3852	323	1
4073	323	1
4840	323	1
5276	323	1
5487	323	1
6661	323	1
6743	323	1
7713	323	1
7728	323	1
9045	323	1
471	324	1
680	324	1
832	324	1
1209	324	1
1777	324	1
1993	324	1
2316	324	1
2455	324	1
2934	324	1
2973	324	1
3685	324	1
4450	324	1
4999	324	1
5688	324	1
6409	324	1
7801	324	1
8092	324	1
297	325	1
447	325	1
560	325	1
1031	325	1
1265	325	1
1280	325	1
1285	325	1
1484	325	1
1513	325	1
1570	325	1
1675	325	1
1695	325	1
1745	325	1
1814	325	1
2012	325	1
2200	325	1
2563	325	1
2681	325	1
2740	325	1
2741	325	1
2767	325	1
3063	325	1
3113	325	1
3254	325	1
3882	325	1
4046	325	1
4076	325	1
4093	325	1
4295	325	1
4743	325	1
6362	325	1
8098	325	1
1201	326	1
1359	326	1
2130	326	1
2215	326	1
2227	326	1
2619	326	1
3048	326	1
3065	326	1
3315	326	1
3478	326	1
3519	326	1
3556	326	1
3633	326	1
3638	326	1
3939	326	1
3949	326	1
3952	326	1
4119	326	1
4176	326	1
4208	326	1
4449	326	1
4649	326	1
5019	326	1
5506	326	1
8691	326	1
8965	326	1
9238	326	1
9382	326	1
9447	326	1
9475	326	1
4675	327	1
6696	327	1
6857	327	1
7509	327	1
1029	328	1
3270	328	1
4178	328	1
4261	328	1
6801	329	1
7320	329	1
7763	329	1
8503	329	1
9220	329	1
9632	329	1
2795	330	1
8010	330	1
967	331	1
3987	331	1
5146	332	1
2037	333	1
2860	333	1
6248	333	1
126	334	1
7621	334	1
4110	335	1
4612	335	1
4984	335	1
5340	335	1
5795	335	1
7619	335	1
8216	335	1
9129	335	1
2398	336	1
5799	336	1
6678	336	1
8993	336	1
468	337	1
3514	337	1
3703	337	1
3923	337	1
4710	337	1
4998	337	1
6729	337	1
7384	337	1
7776	337	1
8277	337	1
2552	338	1
3460	338	1
4157	338	1
8718	338	1
4513	339	1
4670	339	1
5875	339	1
6849	339	1
7751	339	1
4480	340	1
4640	340	1
5288	340	1
6703	340	1
6728	340	1
6900	340	1
8919	340	1
9280	340	1
9735	340	1
4532	341	1
7974	343	1
1958	344	1
3545	344	1
2574	345	1
5225	346	1
6121	346	1
4577	347	1
4578	347	1
4581	347	1
4582	347	1
4583	347	1
4584	347	1
4585	347	1
4586	347	1
4587	347	1
4588	347	1
4590	347	1
4593	347	1
4595	347	1
4596	347	1
4597	347	1
4598	347	1
2192	348	1
3606	348	1
3586	349	1
4679	349	1
2393	350	1
2653	350	1
8648	350	1
7035	351	1
8163	351	1
727	352	1
812	352	1
1514	352	1
1610	352	1
3935	352	1
450	353	1
5348	353	1
6148	353	1
8120	353	1
5588	354	1
5686	354	1
7117	354	1
8284	354	1
3397	355	1
3828	355	1
4821	355	1
5420	355	1
6162	355	1
6314	355	1
6643	355	1
6686	355	1
7265	355	1
7345	355	1
835	356	1
1833	356	1
3981	356	1
4949	356	1
5371	356	1
6001	356	1
6474	356	1
6834	356	1
7070	356	1
7161	356	1
7452	356	1
8013	356	1
8028	356	1
9626	356	1
3927	357	1
5535	357	1
6786	357	1
6808	357	1
8169	357	1
3399	358	1
4682	358	1
5644	358	1
5672	358	1
6042	358	1
7161	358	1
8097	358	1
8207	358	1
8479	358	1
8550	358	1
8801	358	1
9023	358	1
1893	359	1
5718	359	1
10	360	1
3076	360	1
3469	360	1
5090	360	1
7060	360	1
9121	360	1
7692	361	1
8036	361	1
8249	361	1
8266	361	1
8602	361	1
721	362	1
863	362	1
913	362	1
2157	362	1
3871	362	1
4580	362	1
5513	362	1
7840	362	1
7841	362	1
7943	362	1
8011	362	1
8386	362	1
1744	363	1
3379	363	1
543	364	1
1189	364	1
3211	364	1
3215	364	1
3465	364	1
3775	364	1
3854	364	1
5919	364	1
7585	364	1
7951	364	1
9125	364	1
397	365	1
5455	365	1
6737	365	1
518	366	1
654	366	1
665	366	1
1048	366	1
1658	366	1
1738	366	1
1825	366	1
3158	366	1
3781	366	1
3951	366	1
6146	366	1
6832	366	1
7090	367	1
525	368	1
885	368	1
2056	369	1
3220	369	1
3403	369	1
3419	369	1
4240	369	1
4458	369	1
5848	369	1
7079	369	1
7316	369	1
7396	369	1
8094	369	1
8934	369	1
110	370	1
748	370	1
791	370	1
1417	370	1
1466	370	1
2070	370	1
2525	370	1
3395	370	1
3708	370	1
4163	370	1
4215	370	1
4280	370	1
4940	370	1
5790	370	1
6113	370	1
6770	370	1
7493	370	1
7834	370	1
9211	370	1
694	371	1
1253	371	1
1408	371	1
1996	371	1
2601	371	1
3069	371	1
3740	371	1
3833	371	1
5662	371	1
7401	371	1
697	372	1
792	372	1
839	372	1
870	372	1
983	372	1
1119	372	1
1132	372	1
1279	372	1
1358	372	1
1572	372	1
1666	372	1
1691	372	1
2220	372	1
2311	372	1
2801	372	1
3154	372	1
3391	372	1
5818	372	1
7203	372	1
452	373	1
641	373	1
3435	373	1
4146	373	1
5699	373	1
7733	373	1
9285	373	1
9727	373	1
95	374	1
4842	374	1
6486	374	1
8039	374	1
8169	374	1
8349	374	1
668	375	1
867	375	1
1208	375	1
3184	375	1
3775	375	1
24	376	1
109	376	1
110	376	1
5422	376	1
6723	376	1
8583	376	1
9126	376	1
3733	377	1
4758	377	1
421	378	1
429	378	1
704	378	1
730	378	1
800	378	1
1141	378	1
1955	378	1
2111	378	1
2282	378	1
4798	378	1
3650	379	1
4771	379	1
4910	379	1
7480	379	1
518	380	1
739	380	1
1282	380	1
548	381	1
1784	381	1
4215	381	1
7554	381	1
3729	382	1
6503	382	1
8173	382	1
1307	383	1
1317	383	1
792	384	1
887	384	1
1141	384	1
1349	384	1
1821	384	1
2282	384	1
2284	384	1
2409	384	1
4454	384	1
2931	385	1
3797	385	1
3829	385	1
3974	385	1
7355	385	1
3800	386	1
5555	386	1
6301	386	1
7141	386	1
8097	386	1
5406	387	1
7163	387	1
43	388	1
252	388	1
7141	388	1
7766	389	1
8316	389	1
494	390	1
1843	390	1
2620	391	1
5474	391	1
7629	391	1
780	392	1
2467	392	1
5021	392	1
1217	393	1
1877	393	1
2331	393	1
1189	394	1
2209	394	1
5680	394	1
5989	394	1
6234	394	1
8719	394	1
8926	394	1
3745	395	1
3763	395	1
5745	395	1
7130	395	1
7176	395	1
8533	395	1
978	396	1
6907	397	1
7877	397	1
4120	398	1
5804	398	1
3368	399	1
4716	399	1
5127	399	1
5961	399	1
6539	399	1
7343	399	1
7094	400	1
8938	400	1
513	401	1
591	401	1
641	401	1
677	401	1
966	401	1
970	401	1
1324	401	1
1471	401	1
1676	401	1
2337	401	1
2429	401	1
2463	401	1
2570	401	1
2642	401	1
2652	401	1
4958	401	1
5897	401	1
5898	401	1
9009	401	1
1345	402	1
2789	402	1
5354	402	1
256	403	1
373	404	1
2564	404	1
4574	404	1
5078	404	1
1278	405	1
1539	406	1
2434	406	1
1281	407	1
507	408	1
1976	408	1
3652	408	1
5961	408	1
5738	409	1
5769	409	1
1427	410	1
3906	410	1
6283	411	1
9610	411	1
1162	412	1
4402	412	1
5326	412	1
9044	412	1
1061	413	1
2279	413	1
3647	413	1
9337	413	1
6598	414	1
5926	415	1
679	416	1
2378	416	1
4332	416	1
544	417	1
4151	417	1
4882	418	1
6470	418	1
3494	419	1
4347	420	1
5704	420	1
7268	420	1
8376	420	1
926	421	1
1901	421	1
2294	423	1
2895	423	1
1258	424	1
4070	424	1
4071	424	1
79	425	1
738	425	1
1504	425	1
2140	425	1
2625	425	1
4479	425	1
8421	425	1
8684	425	1
